100	100	0
0.000000	0.000000	1.000000
0.000000	0.030303	1.000028
0.000000	0.060606	1.000223
0.000000	0.090909	1.000751
0.000000	0.121212	1.001781
0.000000	0.151515	1.003478
0.000000	0.181818	1.006011
0.000000	0.212121	1.009544
0.000000	0.242424	1.014247
0.000000	0.272727	1.020286
0.000000	0.303030	1.027826
0.000000	0.333333	1.037037
0.000000	0.363636	1.048084
0.000000	0.393939	1.061135
0.000000	0.424242	1.076356
0.000000	0.454545	1.093914
0.000000	0.484848	1.113977
0.000000	0.515152	1.136712
0.000000	0.545455	1.162284
0.000000	0.575758	1.190862
0.000000	0.606061	1.222612
0.000000	0.636364	1.257701
0.000000	0.666667	1.296296
0.000000	0.696970	1.338565
0.000000	0.727273	1.384673
0.000000	0.757576	1.434789
0.000000	0.787879	1.489078
0.000000	0.818182	1.547709
0.000000	0.848485	1.610847
0.000000	0.878788	1.678660
0.000000	0.909091	1.751315
0.000000	0.939394	1.828979
0.000000	0.969697	1.911818
0.000000	1.000000	2.000000
0.000000	1.030303	2.093692
0.000000	1.060606	2.193060
0.000000	1.090909	2.298272
0.000000	1.121212	2.409495
0.000000	1.151515	2.526894
0.000000	1.181818	2.650639
0.000000	1.212121	2.780895
0.000000	1.242424	2.917829
0.000000	1.272727	3.061608
0.000000	1.303030	3.212400
0.000000	1.333333	3.370371
0.000000	1.363636	3.535688
0.000000	1.393939	3.708518
0.000000	1.424242	3.889028
0.000000	1.454545	4.077386
0.000000	1.484848	4.273757
0.000000	1.515152	4.478310
0.000000	1.545455	4.691210
0.000000	1.575758	4.912625
0.000000	1.606061	5.142722
0.000000	1.636364	5.381668
0.000000	1.666667	5.629630
0.000000	1.696970	5.886774
0.000000	1.727273	6.153269
0.000000	1.757576	6.429279
0.000000	1.787879	6.714974
0.000000	1.818182	7.010519
0.000000	1.848485	7.316081
0.000000	1.878788	7.631828
0.000000	1.909091	7.957927
0.000000	1.939394	8.294544
0.000000	1.969697	8.641846
0.000000	2.000000	9.000000
0.000000	2.030303	9.369174
0.000000	2.060606	9.749534
0.000000	2.090909	10.141248
0.000000	2.121212	10.544481
0.000000	2.151515	10.959402
0.000000	2.181818	11.386176
0.000000	2.212121	11.824972
0.000000	2.242424	12.275955
0.000000	2.272727	12.739294
0.000000	2.303030	13.215155
0.000000	2.333333	13.703704
0.000000	2.363636	14.205109
0.000000	2.393939	14.719537
0.000000	2.424242	15.247155
0.000000	2.454545	15.788130
0.000000	2.484848	16.342628
0.000000	2.515152	16.910816
0.000000	2.545455	17.492863
0.000000	2.575758	18.088934
0.000000	2.606061	18.699196
0.000000	2.636364	19.323817
0.000000	2.666667	19.962963
0.000000	2.696970	20.616802
0.000000	2.727273	21.285500
0.000000	2.757576	21.969224
0.000000	2.787879	22.668142
0.000000	2.818182	23.382419
0.000000	2.848485	24.112224
0.000000	2.878788	24.857723
0.000000	2.909091	25.619083
0.000000	2.939394	26.396472
0.000000	2.969697	27.190055
0.000000	3.000000	28.000000
0.030303	0.000000	1.000000
0.030303	0.030303	1.008959
0.030303	0.060606	1.018904
0.030303	0.090909	1.026622
0.030303	0.121212	1.034415
0.030303	0.151515	1.042876
0.030303	0.181818	1.052171
0.030303	0.212121	1.062468
0.030303	0.242424	1.073934
0.030303	0.272727	1.086736
0.030303	0.303030	1.101041
0.030303	0.333333	1.117014
0.030303	0.363636	1.134825
0.030303	0.393939	1.154639
0.030303	0.424242	1.176623
0.030303	0.454545	1.200945
0.030303	0.484848	1.227771
0.030303	0.515152	1.257269
0.030303	0.545455	1.289605
0.030303	0.575758	1.324946
0.030303	0.606061	1.363459
0.030303	0.636364	1.405312
0.030303	0.666667	1.450671
0.030303	0.696970	1.499703
0.030303	0.727273	1.552574
0.030303	0.757576	1.609453
0.030303	0.787879	1.670506
0.030303	0.818182	1.735900
0.030303	0.848485	1.805801
0.030303	0.878788	1.880378
0.030303	0.909091	1.959796
0.030303	0.939394	2.044223
0.030303	0.969697	2.133826
0.030303	1.000000	2.228771
0.030303	1.030303	2.329227
0.030303	1.060606	2.435358
0.030303	1.090909	2.547334
0.030303	1.121212	2.665319
0.030303	1.151515	2.789359
0.030303	1.181818	2.918677
0.030303	1.212121	3.053759
0.030303	1.242424	3.193034
0.030303	1.272727	3.340669
0.030303	1.303030	3.499553
0.030303	1.333333	3.665376
0.030303	1.363636	3.836579
0.030303	1.393939	4.013483
0.030303	1.424242	4.196411
0.030303	1.454545	4.385864
0.030303	1.484848	4.583152
0.030303	1.515152	4.788622
0.030303	1.545455	5.002440
0.030303	1.575758	5.224772
0.030303	1.606061	5.455787
0.030303	1.636364	5.695650
0.030303	1.666667	5.944529
0.030303	1.696970	6.202591
0.030303	1.727273	6.470003
0.030303	1.757576	6.746931
0.030303	1.787879	7.033543
0.030303	1.818182	7.330005
0.030303	1.848485	7.636485
0.030303	1.878788	7.953149
0.030303	1.909091	8.280165
0.030303	1.939394	8.617699
0.030303	1.969697	8.965919
0.030303	2.000000	9.324991
0.030303	2.030303	9.695082
0.030303	2.060606	10.076359
0.030303	2.090909	10.468990
0.030303	2.121212	10.873141
0.030303	2.151515	11.288979
0.030303	2.181818	11.716671
0.030303	2.212121	12.156384
0.030303	2.242424	12.608285
0.030303	2.272727	13.072541
0.030303	2.303030	13.549319
0.030303	2.333333	14.038785
0.030303	2.363636	14.541108
0.030303	2.393939	15.056453
0.030303	2.424242	15.584988
0.030303	2.454545	16.126880
0.030303	2.484848	16.682296
0.030303	2.515152	17.251402
0.030303	2.545455	17.834366
0.030303	2.575758	18.431354
0.030303	2.606061	19.042534
0.030303	2.636364	19.668072
0.030303	2.666667	20.308136
0.030303	2.696970	20.962892
0.030303	2.727273	21.632507
0.030303	2.757576	22.317149
0.030303	2.787879	23.016983
0.030303	2.818182	23.732173
0.030303	2.848485	24.462807
0.030303	2.878788	25.209045
0.030303	2.909091	25.971070
0.030303	2.939394	26.749069
0.030303	2.969697	27.542686
0.030303	3.000000	28.349862
0.060606	0.000000	1.000000
0.060606	0.030303	1.014758
0.060606	0.060606	1.035177
0.060606	0.090909	1.055945
0.060606	0.121212	1.074230
0.060606	0.151515	1.090530
0.060606	0.181818	1.106176
0.060606	0.212121	1.122806
0.060606	0.242424	1.140604
0.060606	0.272727	1.159738
0.060606	0.303030	1.180375
0.060606	0.333333	1.202681
0.060606	0.363636	1.226824
0.060606	0.393939	1.252971
0.060606	0.424242	1.281287
0.060606	0.454545	1.311942
0.060606	0.484848	1.345100
0.060606	0.515152	1.380930
0.060606	0.545455	1.419598
0.060606	0.575758	1.461272
0.060606	0.606061	1.506117
0.060606	0.636364	1.554302
0.060606	0.666667	1.605993
0.060606	0.696970	1.661357
0.060606	0.727273	1.720562
0.060606	0.757576	1.783773
0.060606	0.787879	1.851158
0.060606	0.818182	1.922884
0.060606	0.848485	1.999118
0.060606	0.878788	2.080027
0.060606	0.909091	2.165777
0.060606	0.939394	2.256537
0.060606	0.969697	2.352472
0.060606	1.000000	2.453750
0.060606	1.030303	2.560537
0.060606	1.060606	2.673001
0.060606	1.090909	2.791175
0.060606	1.121212	2.914396
0.060606	1.151515	3.042607
0.060606	1.181818	3.176110
0.060606	1.212121	3.316320
0.060606	1.242424	3.459571
0.060606	1.272727	3.607614
0.060606	1.303030	3.762354
0.060606	1.333333	3.927913
0.060606	1.363636	4.104790
0.060606	1.393939	4.292986
0.060606	1.424242	4.489043
0.060606	1.454545	4.690669
0.060606	1.484848	4.898187
0.060606	1.515152	5.111919
0.060606	1.545455	5.332186
0.060606	1.575758	5.559310
0.060606	1.606061	5.793614
0.060606	1.636364	6.035420
0.060606	1.666667	6.285049
0.060606	1.696970	6.543000
0.060606	1.727273	6.810225
0.060606	1.757576	7.086967
0.060606	1.787879	7.373392
0.060606	1.818182	7.669668
0.060606	1.848485	7.975961
0.060606	1.878788	8.292439
0.060606	1.909091	8.619269
0.060606	1.939394	8.956617
0.060606	1.969697	9.304650
0.060606	2.000000	9.663535
0.060606	2.030303	10.033440
0.060606	2.060606	10.414531
0.060606	2.090909	10.806975
0.060606	2.121212	11.210940
0.060606	2.151515	11.626591
0.060606	2.181818	12.054097
0.060606	2.212121	12.493624
0.060606	2.242424	12.945338
0.060606	2.272727	13.409408
0.060606	2.303030	13.886000
0.060606	2.333333	14.375280
0.060606	2.363636	14.877416
0.060606	2.393939	15.392575
0.060606	2.424242	15.920924
0.060606	2.454545	16.462629
0.060606	2.484848	17.017859
0.060606	2.515152	17.586778
0.060606	2.545455	18.169556
0.060606	2.575758	18.766358
0.060606	2.606061	19.377351
0.060606	2.636364	20.002688
0.060606	2.666667	20.642488
0.060606	2.696970	21.296931
0.060606	2.727273	21.966203
0.060606	2.757576	22.650489
0.060606	2.787879	23.349976
0.060606	2.818182	24.064848
0.060606	2.848485	24.795292
0.060606	2.878788	25.541493
0.060606	2.909091	26.303598
0.060606	2.939394	27.079815
0.060606	2.969697	27.869061
0.060606	3.000000	28.672176
0.090909	0.000000	1.000000
0.090909	0.030303	1.019689
0.090909	0.060606	1.047068
0.090909	0.090909	1.077666
0.090909	0.121212	1.108741
0.090909	0.151515	1.137323
0.090909	0.181818	1.163901
0.090909	0.212121	1.188983
0.090909	0.242424	1.213162
0.090909	0.272727	1.238198
0.090909	0.303030	1.264736
0.090909	0.333333	1.292943
0.090909	0.363636	1.322987
0.090909	0.393939	1.355035
0.090909	0.424242	1.389253
0.090909	0.454545	1.425809
0.090909	0.484848	1.464868
0.090909	0.515152	1.506600
0.090909	0.545455	1.551169
0.090909	0.575758	1.598744
0.090909	0.606061	1.649491
0.090909	0.636364	1.703577
0.090909	0.666667	1.761170
0.090909	0.696970	1.822435
0.090909	0.727273	1.887540
0.090909	0.757576	1.956653
0.090909	0.787879	2.029939
0.090909	0.818182	2.107567
0.090909	0.848485	2.189702
0.090909	0.878788	2.276512
0.090909	0.909091	2.368164
0.090909	0.939394	2.464825
0.090909	0.969697	2.566661
0.090909	1.000000	2.673840
0.090909	1.030303	2.786391
0.090909	1.060606	2.903767
0.090909	1.090909	3.025953
0.090909	1.121212	3.153019
0.090909	1.151515	3.285034
0.090909	1.181818	3.423125
0.090909	1.212121	3.568107
0.090909	1.242424	3.715930
0.090909	1.272727	3.867043
0.090909	1.303030	4.023821
0.090909	1.333333	4.186719
0.090909	1.363636	4.359074
0.090909	1.393939	4.542604
0.090909	1.424242	4.737331
0.090909	1.454545	4.943278
0.090909	1.484848	5.160467
0.090909	1.515152	5.386470
0.090909	1.545455	5.618248
0.090909	1.575758	5.856108
0.090909	1.606061	6.100371
0.090909	1.636364	6.351359
0.090909	1.666667	6.609394
0.090909	1.696970	6.874800
0.090909	1.727273	7.147896
0.090909	1.757576	7.429006
0.090909	1.787879	7.718452
0.090909	1.818182	8.016555
0.090909	1.848485	8.323638
0.090909	1.878788	8.640022
0.090909	1.909091	8.966030
0.090909	1.939394	9.302110
0.090909	1.969697	9.648853
0.090909	2.000000	10.006448
0.090909	2.030303	10.375063
0.090909	2.060606	10.754864
0.090909	2.090909	11.146018
0.090909	2.121212	11.548692
0.090909	2.151515	11.963054
0.090909	2.181818	12.389269
0.090909	2.212121	12.827506
0.090909	2.242424	13.277930
0.090909	2.272727	13.740710
0.090909	2.303030	14.216011
0.090909	2.333333	14.704001
0.090909	2.363636	15.204848
0.090909	2.393939	15.718717
0.090909	2.424242	16.245775
0.090909	2.454545	16.786174
0.090909	2.484848	17.340071
0.090909	2.515152	17.907652
0.090909	2.545455	18.489102
0.090909	2.575758	19.084607
0.090909	2.606061	19.694354
0.090909	2.636364	20.318527
0.090909	2.666667	20.957311
0.090909	2.696970	21.610894
0.090909	2.727273	22.279460
0.090909	2.757576	22.963195
0.090909	2.787879	23.662284
0.090909	2.818182	24.376914
0.090909	2.848485	25.107270
0.090909	2.878788	25.852738
0.090909	2.909091	26.611361
0.090909	2.939394	27.383023
0.090909	2.969697	28.166724
0.090909	3.000000	28.966942
0.121212	0.000000	1.000000
0.121212	0.030303	1.024613
0.121212	0.060606	1.057563
0.121212	0.090909	1.095175
0.121212	0.121212	1.135439
0.121212	0.151515	1.176303
0.121212	0.181818	1.214670
0.121212	0.212121	1.251014
0.121212	0.242424	1.285842
0.121212	0.272727	1.319660
0.121212	0.303030	1.352975
0.121212	0.333333	1.386705
0.121212	0.363636	1.422220
0.121212	0.393939	1.459738
0.121212	0.424242	1.499426
0.121212	0.454545	1.541452
0.121212	0.484848	1.585982
0.121212	0.515152	1.633183
0.121212	0.545455	1.683223
0.121212	0.575758	1.736268
0.121212	0.606061	1.792486
0.121212	0.636364	1.852042
0.121212	0.666667	1.915105
0.121212	0.696970	1.981840
0.121212	0.727273	2.052416
0.121212	0.757576	2.126999
0.121212	0.787879	2.205755
0.121212	0.818182	2.288853
0.121212	0.848485	2.376459
0.121212	0.878788	2.468739
0.121212	0.909091	2.565861
0.121212	0.939394	2.667992
0.121212	0.969697	2.775162
0.121212	1.000000	2.886947
0.121212	1.030303	3.003361
0.121212	1.060606	3.124474
0.121212	1.090909	3.250356
0.121212	1.121212	3.381078
0.121212	1.151515	3.516940
0.121212	1.181818	3.659670
0.121212	1.212121	3.809059
0.121212	1.242424	3.961341
0.121212	1.272727	4.115974
0.121212	1.303030	4.275497
0.121212	1.333333	4.440953
0.121212	1.363636	4.612696
0.121212	1.393939	4.792287
0.121212	1.424242	4.982780
0.121212	1.454545	5.184327
0.121212	1.484848	5.396950
0.121212	1.515152	5.620671
0.121212	1.545455	5.855514
0.121212	1.575758	6.101501
0.121212	1.606061	6.357063
0.121212	1.636364	6.618721
0.121212	1.666667	6.886650
0.121212	1.696970	7.161172
0.121212	1.727273	7.442610
0.121212	1.757576	7.731285
0.121212	1.787879	8.027519
0.121212	1.818182	8.331635
0.121212	1.848485	8.643954
0.121212	1.878788	8.964798
0.121212	1.909091	9.294490
0.121212	1.939394	9.633352
0.121212	1.969697	9.981705
0.121212	2.000000	10.339871
0.121212	2.030303	10.708173
0.121212	2.060606	11.086933
0.121212	2.090909	11.476472
0.121212	2.121212	11.877113
0.121212	2.151515	12.289177
0.121212	2.181818	12.713001
0.121212	2.212121	13.148843
0.121212	2.242424	13.596874
0.121212	2.272727	14.057261
0.121212	2.303030	14.530186
0.121212	2.333333	15.015837
0.121212	2.363636	15.514397
0.121212	2.393939	16.026053
0.121212	2.424242	16.550991
0.121212	2.454545	17.089396
0.121212	2.484848	17.641454
0.121212	2.515152	18.207350
0.121212	2.545455	18.787270
0.121212	2.575758	19.381399
0.121212	2.606061	19.989924
0.121212	2.636364	20.613030
0.121212	2.666667	21.250903
0.121212	2.696970	21.903727
0.121212	2.727273	22.571690
0.121212	2.757576	23.254976
0.121212	2.787879	23.953771
0.121212	2.818182	24.668123
0.121212	2.848485	25.396181
0.121212	2.878788	26.137297
0.121212	2.909091	26.891456
0.121212	2.939394	27.658617
0.121212	2.969697	28.435046
0.121212	3.000000	29.234160
0.151515	0.000000	1.000000
0.151515	0.030303	1.029538
0.151515	0.060606	1.067183
0.151515	0.090909	1.111309
0.151515	0.121212	1.158090
0.151515	0.151515	1.207508
0.151515	0.181818	1.257644
0.151515	0.212121	1.305283
0.151515	0.242424	1.350880
0.151515	0.272727	1.394942
0.151515	0.303030	1.437975
0.151515	0.333333	1.480485
0.151515	0.363636	1.522980
0.151515	0.393939	1.565984
0.151515	0.424242	1.610711
0.151515	0.454545	1.657776
0.151515	0.484848	1.707346
0.151515	0.515152	1.759586
0.151515	0.545455	1.814665
0.151515	0.575758	1.872750
0.151515	0.606061	1.934006
0.151515	0.636364	1.998602
0.151515	0.666667	2.066704
0.151515	0.696970	2.138479
0.151515	0.727273	2.214094
0.151515	0.757576	2.293716
0.151515	0.787879	2.377512
0.151515	0.818182	2.465648
0.151515	0.848485	2.558293
0.151515	0.878788	2.655613
0.151515	0.909091	2.757648
0.151515	0.939394	2.864093
0.151515	0.969697	2.974988
0.151515	1.000000	3.090401
0.151515	1.030303	3.210403
0.151515	1.060606	3.335063
0.151515	1.090909	3.464453
0.151515	1.121212	3.598642
0.151515	1.151515	3.738678
0.151515	1.181818	3.885682
0.151515	1.212121	4.039113
0.151515	1.242424	4.195494
0.151515	1.272727	4.354179
0.151515	1.303030	4.516321
0.151515	1.333333	4.684231
0.151515	1.363636	4.858308
0.151515	1.393939	5.038908
0.151515	1.424242	5.226610
0.151515	1.454545	5.424377
0.151515	1.484848	5.633055
0.151515	1.515152	5.852664
0.151515	1.545455	6.083229
0.151515	1.575758	6.324771
0.151515	1.606061	6.577314
0.151515	1.636364	6.840879
0.151515	1.666667	7.115491
0.151515	1.696970	7.400225
0.151515	1.727273	7.691491
0.151515	1.757576	7.989218
0.151515	1.787879	8.293728
0.151515	1.818182	8.605344
0.151515	1.848485	8.924386
0.151515	1.878788	9.251178
0.151515	1.909091	9.586041
0.151515	1.939394	9.929297
0.151515	1.969697	10.281269
0.151515	2.000000	10.642278
0.151515	2.030303	11.012646
0.151515	2.060606	11.392696
0.151515	2.090909	11.782749
0.151515	2.121212	12.183127
0.151515	2.151515	12.594153
0.151515	2.181818	13.016148
0.151515	2.212121	13.449435
0.151515	2.242424	13.894517
0.151515	2.272727	14.352086
0.151515	2.303030	14.822348
0.151515	2.333333	15.305490
0.151515	2.363636	15.801695
0.151515	2.393939	16.311152
0.151515	2.424242	16.834044
0.151515	2.454545	17.370557
0.151515	2.484848	17.920878
0.151515	2.515152	18.485192
0.151515	2.545455	19.063684
0.151515	2.575758	19.656541
0.151515	2.606061	20.263947
0.151515	2.636364	20.886089
0.151515	2.666667	21.523151
0.151515	2.696970	22.175321
0.151515	2.727273	22.842782
0.151515	2.757576	23.525722
0.151515	2.787879	24.223264
0.151515	2.818182	24.933899
0.151515	2.848485	25.657596
0.151515	2.878788	26.394338
0.151515	2.909091	27.144108
0.151515	2.939394	27.905858
0.151515	2.969697	28.674606
0.151515	3.000000	29.473829
0.181818	0.000000	1.000000
0.181818	0.030303	1.034462
0.181818	0.060606	1.076779
0.181818	0.090909	1.126212
0.181818	0.121212	1.179389
0.181818	0.151515	1.234827
0.181818	0.181818	1.292884
0.181818	0.212121	1.351777
0.181818	0.242424	1.408174
0.181818	0.272727	1.462511
0.181818	0.303030	1.515294
0.181818	0.333333	1.567029
0.181818	0.363636	1.618223
0.181818	0.393939	1.669381
0.181818	0.424242	1.721011
0.181818	0.454545	1.773618
0.181818	0.484848	1.827865
0.181818	0.515152	1.884714
0.181818	0.545455	1.944401
0.181818	0.575758	2.007094
0.181818	0.606061	2.072958
0.181818	0.636364	2.142162
0.181818	0.666667	2.214872
0.181818	0.696970	2.291255
0.181818	0.727273	2.371479
0.181818	0.757576	2.455709
0.181818	0.787879	2.544113
0.181818	0.818182	2.636858
0.181818	0.848485	2.734003
0.181818	0.878788	2.835363
0.181818	0.909091	2.940991
0.181818	0.939394	3.050956
0.181818	0.969697	3.165331
0.181818	1.000000	3.284183
0.181818	1.030303	3.407584
0.181818	1.060606	3.535604
0.181818	1.090909	3.668312
0.181818	1.121212	3.806004
0.181818	1.151515	3.950189
0.181818	1.181818	4.101098
0.181818	1.212121	4.258206
0.181818	1.242424	4.418329
0.181818	1.272727	4.580905
0.181818	1.303030	4.746107
0.181818	1.333333	4.916301
0.181818	1.363636	5.092542
0.181818	1.393939	5.275185
0.181818	1.424242	5.464585
0.181818	1.454545	5.661097
0.181818	1.484848	5.866457
0.181818	1.515152	6.082575
0.181818	1.545455	6.309482
0.181818	1.575758	6.547200
0.181818	1.606061	6.795752
0.181818	1.636364	7.055161
0.181818	1.666667	7.325449
0.181818	1.696970	7.606639
0.181818	1.727273	7.898754
0.181818	1.757576	8.201817
0.181818	1.787879	8.515363
0.181818	1.818182	8.835965
0.181818	1.848485	9.163218
0.181818	1.878788	9.497444
0.181818	1.909091	9.838965
0.181818	1.939394	10.188103
0.181818	1.969697	10.545181
0.181818	2.000000	10.910519
0.181818	2.030303	11.284441
0.181818	2.060606	11.667267
0.181818	2.090909	12.059321
0.181818	2.121212	12.460925
0.181818	2.151515	12.872399
0.181818	2.181818	13.294067
0.181818	2.212121	13.726250
0.181818	2.242424	14.169271
0.181818	2.272727	14.624125
0.181818	2.303030	15.091826
0.181818	2.333333	15.572561
0.181818	2.363636	16.066514
0.181818	2.393939	16.573873
0.181818	2.424242	17.094822
0.181818	2.454545	17.629547
0.181818	2.484848	18.178234
0.181818	2.515152	18.741068
0.181818	2.545455	19.318235
0.181818	2.575758	19.909921
